price,year,manufacturer,model,condition,fuel,odometer,title_status,transmission,drive,type,paint_color,state,cylinders_num
43901,2017.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,31897.0,clean,automatic,4wd,truck,white,sd,8.0
8600,2011.0,Chevrolet,Chevrolet Silverado 1500,good,gas,194000.0,clean,automatic,4wd,truck,silver,sd,8.0
26495,2015.0,Ford,Ford F-150,like new,gas,68342.0,clean,automatic,4wd,truck,red,sd,6.0
29995,2014.0,Ford,Ford F-150,like new,gas,102875.0,clean,automatic,4wd,truck,silver,sd,8.0
19995,2013.0,Ford,Ford F-150,like new,gas,157279.0,clean,automatic,4wd,truck,white,sd,8.0
26995,2014.0,Ford,Ford F-150,like new,gas,159165.0,clean,automatic,4wd,truck,blue,sd,6.0
23495,2015.0,Ford,Ford F-150,like new,gas,146795.0,clean,automatic,4wd,truck,black,sd,8.0
21995,2016.0,Ford,Ford F-150,like new,gas,145979.0,clean,automatic,4wd,truck,white,sd,8.0
12628,2011.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,158193.0,clean,automatic,4wd,truck,white,sd,8.0
23850,2015.0,Ford,Ford F-150,excellent,gas,139726.0,clean,automatic,4wd,pickup,silver,sd,8.0
29999,2015.0,Chevrolet,Chevrolet Silverado 1500,excellent,diesel,132078.0,clean,automatic,4wd,pickup,white,sd,8.0
56850,2015.0,Chevrolet,Chevrolet Silverado 1500,excellent,diesel,69132.0,clean,automatic,4wd,pickup,white,sd,8.0
29999,2013.0,Chevrolet,Chevrolet Silverado 1500,excellent,diesel,179588.0,clean,automatic,4wd,pickup,Unknown,sd,8.0
29999,2007.0,Chevrolet,Chevrolet Silverado 1500,excellent,diesel,225473.0,clean,automatic,4wd,pickup,white,sd,8.0
26500,2015.0,Ford,Ford F-150,excellent,gas,61367.0,clean,automatic,4wd,pickup,red,sd,8.0
3200,2003.0,Chevrolet,Chevrolet Silverado 1500,good,gas,131005.0,clean,automatic,rwd,pickup,white,sd,8.0
35500,2016.0,Ford,Ford F-150,excellent,gas,74182.0,clean,automatic,4wd,pickup,white,sd,6.0
38901,2016.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,77853.0,clean,automatic,4wd,truck,black,sd,8.0
42550,2018.0,Ford,Ford F-150,like new,gas,81919.0,clean,automatic,4wd,truck,black,sd,6.0
4595,2005.0,Ford,Ford F-150,good,gas,257708.0,clean,automatic,4wd,pickup,custom,sd,6.0
13000,2006.0,Chevrolet,Chevrolet Silverado 1500,good,diesel,201780.0,clean,automatic,4wd,pickup,brown,sd,6.0
47950,2020.0,Ford,Ford F-150,like new,gas,4100.0,clean,automatic,4wd,pickup,grey,sd,8.0
15901,2012.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,170497.0,clean,automatic,4wd,truck,black,sd,8.0
26901,2013.0,Ford,Ford F-150,excellent,gas,85427.0,clean,automatic,4wd,truck,yellow,sd,6.0
4595,2005.0,Ford,Ford F-150,good,gas,257708.0,clean,automatic,4wd,pickup,custom,sd,6.0
31901,2014.0,Ford,Ford F-150,excellent,gas,67525.0,clean,automatic,4wd,truck,red,sd,6.0
4595,2005.0,Ford,Ford F-150,good,gas,257708.0,clean,automatic,4wd,pickup,custom,sd,6.0
6998,2003.0,Ford,Ford F-150,good,gas,223708.0,clean,automatic,4wd,pickup,Unknown,sd,8.0
4595,2005.0,Ford,Ford F-150,good,gas,257708.0,clean,automatic,4wd,pickup,custom,sd,6.0
23495,2015.0,Ford,Ford F-150,like new,gas,146795.0,clean,automatic,4wd,truck,black,sd,8.0
23901,2013.0,Ford,Ford F-150,excellent,gas,103608.0,clean,automatic,4wd,truck,white,sd,6.0
7988,2006.0,Chevrolet,Chevrolet Silverado 1500,fair,gas,230179.0,clean,automatic,4wd,truck,silver,sd,8.0
6988,2007.0,Chevrolet,Chevrolet Silverado 1500,fair,gas,226850.0,clean,automatic,4wd,SUV,silver,sd,8.0
5988,2001.0,Chevrolet,Chevrolet Silverado 1500,fair,gas,198015.0,clean,automatic,4wd,truck,green,sd,8.0
30901,2016.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,48481.0,clean,automatic,4wd,truck,white,sd,8.0
15500,2003.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,92000.0,clean,automatic,rwd,pickup,Unknown,sd,8.0
29901,2014.0,Ford,Ford F-150,excellent,gas,78439.0,clean,automatic,4wd,truck,silver,sd,8.0
6195,2007.0,Toyota,Toyota Camry,good,gas,151000.0,clean,automatic,fwd,sedan,white,sd,4.0
22999,2011.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,47575.0,clean,automatic,4wd,pickup,grey,sd,8.0
48950,2019.0,Ford,Ford F-150,excellent,gas,19076.0,clean,automatic,4wd,pickup,Unknown,sd,6.0
29950,2014.0,Ford,Ford F-150,excellent,gas,79752.0,clean,automatic,4wd,pickup,Unknown,sd,6.0
4750,2009.0,Toyota,Toyota Camry,good,gas,273000.0,clean,automatic,fwd,sedan,black,sd,4.0
17900,2012.0,Ford,Ford F-150,good,gas,105000.0,clean,automatic,4wd,pickup,Unknown,sd,8.0
9950,2010.0,Chevrolet,Chevrolet Silverado 1500,excellent,other,130000.0,clean,automatic,fwd,pickup,silver,sd,8.0
24995,2016.0,Toyota,Toyota Camry,like new,gas,36087.0,clean,automatic,fwd,sedan,Unknown,sd,4.0
19995,2015.0,Ford,Ford F-150,like new,gas,171000.0,clean,automatic,4wd,pickup,silver,sd,6.0
9995,2009.0,Ford,Ford F-150,good,gas,195000.0,clean,automatic,4wd,truck,white,sd,8.0
19995,2013.0,Ford,Ford F-150,excellent,gas,148000.0,clean,automatic,4wd,truck,white,sd,6.0
12995,2009.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,144000.0,clean,automatic,4wd,truck,red,sd,8.0
19495,2016.0,Ford,Ford F-150,good,gas,150000.0,clean,automatic,4wd,pickup,Unknown,sd,8.0
15495,2014.0,Ford,Ford F-150,excellent,gas,160000.0,clean,automatic,4wd,pickup,Unknown,sd,8.0
15995,2018.0,Toyota,Toyota Camry,fair,gas,95816.0,clean,automatic,fwd,sedan,black,sd,4.0
38995,2013.0,Ford,Ford F-150,fair,gas,90727.0,clean,automatic,4wd,pickup,silver,sd,8.0
36995,2016.0,Ford,Ford F-150,fair,gas,101321.0,clean,automatic,4wd,pickup,red,sd,6.0
8999,1995.0,Chevrolet,Chevrolet Silverado 1500,good,gas,208000.0,clean,automatic,4wd,pickup,Unknown,sd,8.0
16750,2016.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,102794.0,clean,automatic,4wd,pickup,white,sd,8.0
23995,2012.0,Ford,Ford F-150,fair,other,140736.0,clean,automatic,4wd,pickup,custom,sd,8.0
32995,2018.0,Ford,Ford F-150,fair,gas,107543.0,clean,automatic,4wd,pickup,black,sd,6.0
33995,2018.0,Ford,Ford F-150,fair,other,79304.0,clean,automatic,4wd,pickup,silver,sd,6.0
42995,2018.0,Ford,Ford F-150,excellent,gas,86638.0,clean,automatic,4wd,pickup,blue,sd,6.0
16995,2008.0,Chevrolet,Chevrolet Silverado 1500,good,other,134120.0,clean,automatic,4wd,pickup,black,sd,8.0
32995,2015.0,Ford,Ford F-150,good,other,91629.0,clean,automatic,4wd,pickup,black,sd,8.0
31995,2018.0,Ford,Ford F-150,excellent,other,87009.0,clean,automatic,4wd,pickup,black,sd,8.0
39995,2018.0,Ford,Ford F-150,fair,gas,90631.0,clean,automatic,4wd,pickup,white,sd,6.0
31955,2017.0,Chevrolet,Chevrolet Silverado 1500,fair,gas,92274.0,clean,automatic,4wd,pickup,white,sd,8.0
31995,2017.0,Chevrolet,Chevrolet Silverado 1500,fair,gas,95653.0,clean,automatic,4wd,pickup,black,sd,8.0
36995,2018.0,Ford,Ford F-150,fair,gas,103592.0,clean,automatic,4wd,pickup,white,sd,6.0
3499,2005.0,Chevrolet,Chevrolet Silverado 1500,good,gas,196121.0,clean,automatic,4wd,pickup,custom,sd,8.0
31900,2016.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,117000.0,clean,automatic,4wd,pickup,Unknown,sd,8.0
1385,1995.0,Chevrolet,Chevrolet Silverado 1500,fair,gas,168000.0,clean,automatic,4wd,pickup,Unknown,sd,8.0
6999,2003.0,Chevrolet,Chevrolet Silverado 1500,good,gas,210000.0,clean,automatic,4wd,truck,black,sd,8.0
2595,2003.0,Ford,Ford F-150,excellent,gas,149055.0,clean,automatic,4wd,pickup,red,sd,8.0
20900,2014.0,Chevrolet,Chevrolet Silverado 1500,good,gas,155600.0,clean,automatic,4wd,pickup,Unknown,sd,8.0
9450,2012.0,Toyota,Toyota Camry,like new,gas,137000.0,clean,automatic,fwd,sedan,silver,sd,4.0
48998,2018.0,Ford,Ford F-150,good,gas,21156.0,clean,automatic,4wd,pickup,Unknown,sd,6.0
13500,2015.0,Toyota,Toyota Camry,like new,gas,55635.0,clean,automatic,fwd,sedan,green,sd,4.0
27995,2018.0,Ford,Ford F-150,good,other,82163.0,clean,other,4wd,pickup,Unknown,sd,8.0
5900,2006.0,Ford,Ford F-150,good,gas,156000.0,clean,automatic,4wd,pickup,brown,sd,8.0
7999,2006.0,Ford,Ford F-150,excellent,gas,206000.0,clean,automatic,4wd,truck,black,sd,8.0
15750,2014.0,Ford,Ford F-150,excellent,gas,71274.0,clean,automatic,4wd,pickup,black,sd,8.0
13750,2015.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,191183.0,clean,automatic,4wd,pickup,black,sd,8.0
14995,2018.0,Toyota,Toyota Camry,excellent,gas,35771.0,clean,automatic,fwd,sedan,Unknown,sd,4.0
4595,2005.0,Ford,Ford F-150,good,gas,257708.0,clean,automatic,4wd,pickup,custom,sd,6.0
6995,2011.0,Toyota,Toyota Camry,excellent,gas,183644.0,clean,automatic,fwd,sedan,Unknown,sd,4.0
4595,2005.0,Ford,Ford F-150,good,gas,257708.0,clean,automatic,4wd,pickup,custom,sd,6.0
4250,2009.0,Toyota,Toyota Camry,good,gas,268562.0,clean,automatic,rwd,sedan,silver,sd,4.0
14500,2011.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,147000.0,clean,automatic,4wd,pickup,black,sd,8.0
20900,2014.0,Chevrolet,Chevrolet Silverado 1500,good,gas,155600.0,clean,automatic,4wd,pickup,Unknown,sd,8.0
4595,2005.0,Ford,Ford F-150,good,gas,257708.0,clean,automatic,4wd,pickup,custom,sd,6.0
10500,2010.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,198000.0,clean,automatic,4wd,truck,black,sd,8.0
11500,2014.0,Toyota,Toyota Camry,good,gas,86000.0,clean,automatic,fwd,sedan,Unknown,sd,4.0
12999,2012.0,Ford,Ford F-150,good,gas,170000.0,clean,automatic,4wd,pickup,red,sd,6.0
74000,2020.0,Chevrolet,Chevrolet Silverado 1500,like new,diesel,6900.0,clean,automatic,4wd,pickup,red,sd,8.0
16995,2013.0,Ford,Ford F-150,good,gas,145297.0,clean,automatic,4wd,pickup,Unknown,sd,6.0
29950,2014.0,Ford,Ford F-150,excellent,gas,79752.0,clean,automatic,4wd,pickup,Unknown,sd,6.0
4595,2005.0,Ford,Ford F-150,good,gas,257708.0,clean,automatic,4wd,pickup,custom,sd,6.0
5000,1995.0,Chevrolet,Chevrolet Silverado 1500,good,gas,216000.0,clean,automatic,4wd,pickup,Unknown,sd,8.0
19495,2018.0,Toyota,Toyota Camry,like new,gas,31354.0,clean,automatic,fwd,sedan,Unknown,sd,4.0
23500,2015.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,121000.0,clean,automatic,4wd,truck,white,sd,8.0
13500,2001.0,Chevrolet,Chevrolet Silverado 1500,good,diesel,235000.0,clean,automatic,4wd,pickup,Unknown,sd,8.0
23750,2015.0,Ford,Ford F-150,excellent,gas,82893.0,clean,automatic,4wd,pickup,red,sd,6.0
4595,2005.0,Ford,Ford F-150,good,gas,257708.0,clean,automatic,4wd,pickup,custom,sd,6.0
9500,2011.0,Ford,Ford F-150,good,gas,218800.0,clean,automatic,4wd,pickup,red,sd,6.0
4595,2005.0,Ford,Ford F-150,good,gas,257708.0,clean,automatic,4wd,pickup,custom,sd,6.0
20900,2014.0,Chevrolet,Chevrolet Silverado 1500,good,gas,155600.0,clean,automatic,4wd,pickup,Unknown,sd,8.0
4595,2005.0,Ford,Ford F-150,good,gas,257708.0,clean,automatic,4wd,pickup,custom,sd,6.0
4595,2005.0,Ford,Ford F-150,good,gas,257708.0,clean,automatic,4wd,pickup,custom,sd,6.0
23998,2013.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,116985.0,clean,automatic,4wd,pickup,Unknown,sd,8.0
16498,2007.0,Chevrolet,Chevrolet Silverado 1500,good,gas,130625.0,clean,automatic,4wd,pickup,Unknown,sd,8.0
33995,2018.0,Ford,Ford F-150,like new,gas,118000.0,clean,automatic,4wd,pickup,white,sd,6.0
4595,2005.0,Ford,Ford F-150,good,gas,257708.0,clean,automatic,4wd,pickup,custom,sd,6.0
42950,2017.0,Ford,Ford F-150,excellent,gas,38737.0,clean,automatic,4wd,pickup,white,sd,6.0
5499,2002.0,Ford,Ford F-150,excellent,gas,195025.0,clean,automatic,4wd,pickup,white,sd,8.0
15500,2003.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,92000.0,clean,automatic,rwd,pickup,black,sd,8.0
4595,2005.0,Ford,Ford F-150,good,gas,257708.0,clean,automatic,4wd,pickup,custom,sd,6.0
24000,2013.0,Chevrolet,Chevrolet Silverado 1500,fair,gas,50005.0,clean,automatic,4wd,truck,white,sd,8.0
3300,2006.0,Chevrolet,Chevrolet Silverado 1500,fair,gas,251000.0,clean,automatic,4wd,pickup,grey,sd,8.0
26800,2014.0,Chevrolet,Chevrolet Silverado 1500,good,gas,128272.0,clean,automatic,4wd,pickup,black,sd,8.0
15500,2011.0,Chevrolet,Chevrolet Silverado 1500,good,gas,165638.0,clean,automatic,4wd,pickup,black,sd,8.0
9850,2005.0,Chevrolet,Chevrolet Silverado 1500,good,gas,154163.0,clean,automatic,4wd,pickup,white,sd,8.0
27500,2017.0,Chevrolet,Chevrolet Silverado 1500,good,gas,172589.0,clean,automatic,4wd,pickup,Unknown,sd,8.0
5500,1993.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,70000.0,clean,automatic,4wd,pickup,blue,sd,8.0
4000,2002.0,Ford,Ford F-150,good,gas,196000.0,clean,automatic,4wd,sedan,grey,sd,8.0
43500,2018.0,Chevrolet,Chevrolet Silverado 1500,good,gas,48475.0,clean,automatic,4wd,pickup,white,sd,8.0
31000,2017.0,Chevrolet,Chevrolet Silverado 1500,good,gas,81973.0,clean,automatic,4wd,pickup,Unknown,sd,8.0
47950,2020.0,Ford,Ford F-150,like new,gas,4100.0,clean,automatic,4wd,pickup,grey,sd,8.0
22500,2014.0,Chevrolet,Chevrolet Silverado 1500,good,gas,156407.0,clean,automatic,4wd,pickup,silver,sd,8.0
8499,1995.0,Ford,Ford F-150,good,gas,115223.0,clean,automatic,fwd,pickup,white,sd,8.0
4000,2000.0,Ford,Ford F-150,good,gas,190000.0,clean,automatic,4wd,pickup,Unknown,tn,8.0
39590,2019.0,Chevrolet,Chevrolet Silverado 1500,good,gas,23488.0,clean,other,4wd,pickup,black,tn,8.0
39590,2020.0,Chevrolet,Chevrolet Silverado 1500,good,gas,19160.0,clean,other,4wd,pickup,red,tn,8.0
15900,2007.0,Ford,Ford F-150,excellent,gas,146554.0,clean,automatic,4wd,truck,white,tn,8.0
34590,2016.0,Chevrolet,Chevrolet Silverado 1500,good,gas,29499.0,clean,other,4wd,pickup,silver,tn,6.0
23990,2014.0,Chevrolet,Chevrolet Silverado 1500,good,other,191139.0,clean,automatic,4wd,pickup,red,tn,8.0
27995,2017.0,Ford,Ford F-150,good,gas,101000.0,clean,automatic,4wd,pickup,Unknown,tn,8.0
24590,2017.0,Chevrolet,Chevrolet Silverado 1500,good,gas,40784.0,clean,other,4wd,pickup,white,tn,6.0
8950,2008.0,Ford,Ford F-150,excellent,gas,253000.0,clean,automatic,4wd,truck,black,tn,8.0
10500,2014.0,Ford,Ford F-150,good,gas,191000.0,clean,automatic,4wd,pickup,white,tn,6.0
5000,1999.0,Chevrolet,Chevrolet Silverado 1500,good,gas,215000.0,clean,automatic,4wd,pickup,Unknown,tn,8.0
34590,2018.0,Ford,Ford F-150,good,gas,20856.0,clean,other,4wd,pickup,white,tn,6.0
37590,2019.0,Ford,Ford F-150,good,gas,8663.0,clean,other,4wd,pickup,Unknown,tn,6.0
12995,2008.0,Ford,Ford F-150,good,gas,93146.0,clean,automatic,4wd,pickup,green,tn,8.0
33995,2016.0,Chevrolet,Chevrolet Silverado 1500,good,gas,115000.0,clean,automatic,4wd,pickup,Unknown,tn,8.0
17500,2015.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,168700.0,clean,automatic,4wd,truck,white,tn,6.0
29900,2019.0,Ford,Ford F-150,like new,gas,23004.0,clean,automatic,rwd,truck,white,tn,8.0
9850,2007.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,186000.0,clean,automatic,rwd,pickup,white,tn,8.0
9500,2001.0,Ford,Ford F-150,fair,gas,126000.0,clean,automatic,4wd,pickup,Unknown,tn,8.0
14880,2011.0,Chevrolet,Chevrolet Silverado 1500,excellent,other,162598.0,clean,automatic,fwd,pickup,Unknown,tn,8.0
5500,1998.0,Chevrolet,Chevrolet Silverado 1500,good,gas,220000.0,clean,automatic,4wd,pickup,red,tn,8.0
25990,2015.0,Chevrolet,Chevrolet Silverado 1500,good,other,122665.0,clean,automatic,4wd,pickup,grey,tn,6.0
26990,2016.0,Ford,Ford F-150,good,gas,14230.0,clean,other,4wd,pickup,black,tn,6.0
15990,2015.0,Toyota,Toyota Camry,good,hybrid,56696.0,clean,other,fwd,sedan,black,tn,4.0
24750,2015.0,Ford,Ford F-150,excellent,gas,152689.0,clean,automatic,4wd,other,white,tn,6.0
33899,2016.0,Ford,Ford F-150,good,gas,47193.0,clean,automatic,4wd,truck,grey,tn,6.0
14900,2008.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,187748.0,clean,automatic,4wd,truck,red,tn,8.0
29990,2014.0,Chevrolet,Chevrolet Silverado 1500,good,gas,26129.0,clean,other,4wd,pickup,brown,tn,8.0
26990,2014.0,Chevrolet,Chevrolet Silverado 1500,good,gas,63129.0,clean,automatic,4wd,pickup,black,tn,6.0
32990,2019.0,Chevrolet,Chevrolet Silverado 1500,good,other,6897.0,clean,other,4wd,pickup,black,tn,8.0
23990,2016.0,Chevrolet,Chevrolet Silverado 1500,good,gas,41568.0,clean,other,4wd,pickup,white,tn,6.0
20800,2014.0,Ford,Ford F-150,good,gas,143000.0,clean,automatic,4wd,pickup,brown,tn,6.0
29900,2019.0,Ford,Ford F-150,like new,gas,23004.0,clean,automatic,rwd,truck,white,tn,8.0
37900,2020.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,5622.0,clean,automatic,rwd,truck,white,tn,8.0
22590,2013.0,Ford,Ford F-150,good,other,14169.0,clean,other,4wd,pickup,silver,tn,6.0
28990,2013.0,Ford,Ford F-150,good,gas,45804.0,clean,other,4wd,pickup,white,tn,6.0
12995,2008.0,Ford,Ford F-150,good,gas,93146.0,clean,automatic,4wd,pickup,green,tn,8.0
39850,2020.0,Chevrolet,Chevrolet Silverado 1500,good,gas,34817.0,clean,automatic,4wd,pickup,Unknown,tn,8.0
12880,2012.0,Chevrolet,Chevrolet Silverado 1500,fair,other,177376.0,clean,automatic,4wd,other,black,tn,8.0
21790,2016.0,Chevrolet,Chevrolet Silverado 1500,good,gas,100662.0,clean,automatic,rwd,pickup,white,tn,6.0
14999,2014.0,Ford,Ford F-150,good,gas,196000.0,clean,automatic,4wd,pickup,Unknown,tn,6.0
39495,2018.0,Ford,Ford F-150,good,gas,56000.0,clean,automatic,4wd,pickup,Unknown,tn,8.0
12450,2011.0,Ford,Ford F-150,good,gas,156000.0,clean,automatic,4wd,pickup,Unknown,tn,6.0
39950,2020.0,Chevrolet,Chevrolet Silverado 1500,good,gas,31207.0,clean,automatic,4wd,pickup,Unknown,tn,8.0
25990,2015.0,Chevrolet,Chevrolet Silverado 1500,good,other,122665.0,clean,automatic,4wd,pickup,grey,tn,6.0
39950,2020.0,Chevrolet,Chevrolet Silverado 1500,good,gas,28878.0,clean,automatic,4wd,pickup,black,tn,8.0
34990,2017.0,Chevrolet,Chevrolet Silverado 1500,good,other,30559.0,clean,other,4wd,pickup,white,tn,8.0
35602,2020.0,Ford,Ford F-150,good,gas,29491.0,clean,automatic,4wd,pickup,white,tn,8.0
33800,2020.0,Chevrolet,Chevrolet Silverado 1500,good,gas,21427.0,clean,automatic,4wd,pickup,white,tn,8.0
8950,2008.0,Ford,Ford F-150,excellent,gas,253000.0,clean,automatic,4wd,truck,black,tn,8.0
28990,2020.0,Chevrolet,Chevrolet Silverado 1500,good,other,22262.0,clean,other,4wd,pickup,silver,tn,6.0
20990,2013.0,Chevrolet,Chevrolet Silverado 1500,good,gas,29102.0,clean,other,4wd,pickup,silver,tn,6.0
16990,2013.0,Ford,Ford F-150,good,gas,137000.0,clean,automatic,rwd,pickup,green,tn,6.0
43360,2019.0,Ford,Ford F-150,good,gas,29759.0,clean,automatic,4wd,pickup,red,tn,8.0
21990,2019.0,Ford,Ford F-150,good,other,97368.0,clean,automatic,rwd,pickup,white,tn,6.0
17300,2019.0,Ford,Ford F-150,like new,gas,20599.0,clean,automatic,rwd,truck,white,tn,6.0
12950,2018.0,Ford,Ford F-150,excellent,gas,35502.0,clean,automatic,4wd,pickup,black,tn,8.0
27995,2018.0,Ford,Ford F-150,good,gas,179021.0,clean,automatic,fwd,pickup,white,tn,8.0
42500,2013.0,Ford,Ford F-150,excellent,gas,70447.0,clean,automatic,4wd,truck,black,tn,8.0
34211,2020.0,Ford,Ford F-150,good,gas,28780.0,clean,automatic,4wd,pickup,blue,tn,8.0
12995,2008.0,Ford,Ford F-150,good,gas,93146.0,clean,automatic,4wd,pickup,green,tn,8.0
38500,2017.0,Ford,Ford F-150,like new,gas,83250.0,clean,automatic,4wd,pickup,blue,tn,6.0
29500,2016.0,Ford,Ford F-150,excellent,gas,72870.0,clean,automatic,4wd,pickup,red,tn,6.0
20990,2011.0,Chevrolet,Chevrolet Silverado 1500,good,other,121308.0,clean,automatic,4wd,pickup,grey,tn,8.0
39211,2020.0,Ford,Ford F-150,good,gas,37407.0,clean,automatic,4wd,pickup,black,tn,8.0
18590,2017.0,Toyota,Toyota Camry,good,gas,30223.0,clean,other,fwd,sedan,silver,tn,4.0
30590,2020.0,Chevrolet,Chevrolet Silverado 1500,good,gas,17084.0,clean,other,4wd,pickup,white,tn,8.0
46990,2020.0,Ford,Ford F-150,good,gas,13935.0,clean,other,4wd,pickup,black,tn,8.0
35999,2018.0,Ford,Ford F-150,excellent,gas,25615.0,clean,automatic,4wd,pickup,blue,tn,6.0
10000,2002.0,Chevrolet,Chevrolet Silverado 1500,good,gas,230000.0,clean,automatic,4wd,truck,Unknown,tn,8.0
25621,2016.0,Ford,Ford F-150,good,other,61359.0,clean,automatic,4wd,pickup,Unknown,tn,8.0
37900,2020.0,Chevrolet,Chevrolet Silverado 1500,like new,gas,5622.0,clean,automatic,rwd,truck,white,tn,8.0
17300,2019.0,Ford,Ford F-150,like new,gas,20599.0,clean,automatic,rwd,truck,white,tn,6.0
39590,2020.0,Chevrolet,Chevrolet Silverado 1500,good,gas,19160.0,clean,other,4wd,pickup,red,tn,8.0
34590,2016.0,Chevrolet,Chevrolet Silverado 1500,good,gas,29499.0,clean,other,4wd,pickup,silver,tn,6.0
8900,2004.0,Chevrolet,Chevrolet Silverado 1500,good,gas,209000.0,clean,automatic,4wd,pickup,brown,tn,8.0
33000,2015.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,104385.0,clean,automatic,4wd,pickup,black,tn,8.0
13800,2014.0,Toyota,Toyota Camry,excellent,gas,119910.0,clean,automatic,fwd,sedan,red,tn,4.0
24590,2017.0,Chevrolet,Chevrolet Silverado 1500,good,gas,40784.0,clean,other,4wd,pickup,white,tn,6.0
22999,2019.0,Toyota,Toyota Camry,fair,gas,52888.0,clean,automatic,fwd,sedan,custom,tn,4.0
31999,2016.0,Ford,Ford F-150,fair,other,150525.0,clean,automatic,4wd,pickup,black,tn,8.0
27999,2014.0,Ford,Ford F-150,fair,other,126049.0,clean,automatic,4wd,pickup,white,tn,8.0
26500,2014.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,94242.0,clean,automatic,rwd,pickup,black,tn,8.0
17900,2017.0,Toyota,Toyota Camry,excellent,gas,46009.0,clean,automatic,fwd,sedan,black,tn,4.0
59999,2020.0,Chevrolet,Chevrolet Silverado 1500,fair,gas,6181.0,clean,automatic,4wd,pickup,red,tn,8.0
16999,2011.0,Chevrolet,Chevrolet Silverado 1500,fair,other,132729.0,clean,automatic,4wd,pickup,silver,tn,8.0
34590,2018.0,Ford,Ford F-150,good,gas,20856.0,clean,other,4wd,pickup,white,tn,6.0
37590,2019.0,Ford,Ford F-150,good,gas,8663.0,clean,other,4wd,pickup,Unknown,tn,6.0
23000,1994.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,86000.0,clean,automatic,4wd,pickup,Unknown,tn,8.0
15990,2015.0,Toyota,Toyota Camry,good,hybrid,56696.0,clean,other,fwd,sedan,black,tn,4.0
40999,2017.0,Chevrolet,Chevrolet Silverado 1500,fair,gas,77289.0,clean,automatic,4wd,pickup,white,tn,8.0
26990,2016.0,Ford,Ford F-150,good,gas,14230.0,clean,other,4wd,pickup,black,tn,6.0
1800,2011.0,Toyota,Toyota Camry,good,gas,207570.0,clean,automatic,fwd,sedan,Unknown,tn,4.0
16500,2015.0,Toyota,Toyota Camry,excellent,gas,35879.0,clean,automatic,fwd,sedan,Unknown,tn,4.0
2000,1991.0,Ford,Ford F-150,fair,gas,190000.0,clean,manual,rwd,pickup,black,tn,8.0
32990,2019.0,Chevrolet,Chevrolet Silverado 1500,good,other,6897.0,clean,other,4wd,pickup,black,tn,8.0
29990,2014.0,Chevrolet,Chevrolet Silverado 1500,good,gas,26129.0,clean,other,4wd,pickup,brown,tn,8.0
21500,2013.0,Chevrolet,Chevrolet Silverado 1500,excellent,gas,134877.0,clean,automatic,4wd,pickup,white,tn,8.0
26990,2014.0,Chevrolet,Chevrolet Silverado 1500,good,gas,63129.0,clean,automatic,4wd,pickup,black,tn,6.0
23990,2016.0,Chevrolet,Chevrolet Silverado 1500,good,gas,41568.0,clean,other,4wd,pickup,white,tn,6.0
31999,2016.0,Ford,Ford F-150,fair,other,150525.0,clean,automatic,4wd,pickup,black,tn,8.0
